G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2772.0","main.cluster index_upperinput":"2772.0"}	This Node is a Singleton	N/A	N/A	N/A	31.6178	31.6178	0	N/A	N/A	3817793.811875215	1	2772	-1	1	537.3182	1	537.3182	3817793.811875215
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3895.0","main.cluster index_upperinput":"3895.0"}	This Node is a Singleton	N/A	N/A	N/A	7.1494	7.1494	0	N/A	N/A	23867056.238804772	2	3895	-1	2	367.1498	1	367.1498	23867056.238804772
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3683.0","main.cluster index_upperinput":"3683.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=437&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	6.8796	6.8796	0	N/A	N/A	61728014.03043719	1	3683	437	1	364.1758	1	364.1758	61728014.03043719
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1553.0","main.cluster index_upperinput":"1553.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	24.7033	24.7033	0	N/A	N/A	62967384.41000028	1	1553	58	1	744.5804	1	744.5804	62967384.41000028
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5352.0","main.cluster index_upperinput":"5352.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	5.5555	5.5555	0	N/A	N/A	4205062.020757353	3	5352	46	3	233.1860	1	233.1860	4205062.020757353
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2061.0","main.cluster index_upperinput":"2061.0"}	This Node is a Singleton	N/A	N/A	N/A	13.4633	13.4633	0	N/A	N/A	12064301.37216607	2	2061	-1	2	428.1495	1	428.1495	12064301.37216607
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4406.0","main.cluster index_upperinput":"4406.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=281&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	1.4836	1.4836	0	N/A	N/A	31053063.594774403	3	4406	281	3	328.9809	1	328.9809	31053063.594774403
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1137.0","main.cluster index_upperinput":"1137.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=295&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	17.4097	17.4097	0	N/A	N/A	140291298.27841857	4	1137	295	4	272.2950	1	272.2950	140291298.27841857
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2884.0","main.cluster index_upperinput":"2884.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=776&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	4.2043	4.2043	0	N/A	N/A	3645729.517124985	1	2884	776	1	341.1707	1	341.1707	3645729.517124985
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3896.0","main.cluster index_upperinput":"3896.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=185&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	8.0141	8.0141	0	N/A	N/A	26295126.21568784	1	3896	185	1	538.1341	1	538.1341	26295126.21568784
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"340.0","main.cluster index_upperinput":"340.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=81&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	27.8272	27.8272	0	N/A	N/A	27680376.505315114	3	340	81	3	298.3108	1	298.3108	27680376.505315114
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3572.0","main.cluster index_upperinput":"3572.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=87&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	29.3477	29.3477	0	N/A	N/A	158813812.359287	3	3572	87	3	772.6164	1	772.6164	158813812.359287
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4407.0","main.cluster index_upperinput":"4407.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=193&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	2.6528	2.6528	0	N/A	N/A	9665515.942437502	1	4407	193	1	432.1516	1	432.1516	9665515.942437502
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5353.0","main.cluster index_upperinput":"5353.0"}	This Node is a Singleton	N/A	N/A	N/A	6.8683	6.8683	0	N/A	N/A	4333175.958915279	2	5353	-1	2	273.1120	1	273.1120	4333175.958915279
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3684.0","main.cluster index_upperinput":"3684.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=113&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	26.5483	26.5483	0	N/A	N/A	73509382.82375078	2	3684	113	2	504.4270	1	504.4270	73509382.82375078
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2565.0","main.cluster index_upperinput":"2565.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=107&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	17.5848	17.5848	0	N/A	N/A	5787398.064999999	1	2565	107	1	402.3230	1	402.3230	5787398.064999999
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1554.0","main.cluster index_upperinput":"1554.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=285&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	35.5553	35.5553	0	N/A	N/A	41708369.52953137	2	1554	285	2	1180.9050	1	1180.9050	41708369.52953137
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4408.0","main.cluster index_upperinput":"4408.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=218&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	10.6739	10.6739	0	N/A	N/A	11214730.276000008	1	4408	218	1	680.1975	1	680.1975	11214730.276000008
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3897.0","main.cluster index_upperinput":"3897.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	9.5285	9.5285	0	N/A	N/A	29799502.481541026	2	3897	4	2	308.1130	1	308.1130	29799502.481541026
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"436.0","main.cluster index_upperinput":"436.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=453&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14	0.902278	24.7973	24.7973	0	N/A	CCMSLIB00003136192	25678918.81434089	4	436	453	4	267.2685	1	267.2685	25678918.81434089
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2063.0","main.cluster index_upperinput":"2063.0"}	This Node is a Singleton	N/A	N/A	N/A	3.0533	3.0533	0	N/A	N/A	20674320.219987273	3	2063	-1	3	174.0220	1	174.0220	20674320.219987273
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2885.0","main.cluster index_upperinput":"2885.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=168&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	11.5373	11.5373	0	N/A	N/A	13182539.579185601	4	2885	168	4	315.2643	1	315.2643	13182539.579185601
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3685.0","main.cluster index_upperinput":"3685.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=43&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	9.1541	9.1541	0	N/A	N/A	55230583.71456264	1	3685	43	1	421.1128	1	421.1128	55230583.71456264
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1138.0","main.cluster index_upperinput":"1138.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	23.4398	23.4398	0	N/A	N/A	135151865.71074215	4	1138	58	4	333.3008	1	333.3008	135151865.71074215
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1555.0","main.cluster index_upperinput":"1555.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=163&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	23.4496	23.4496	0	N/A	N/A	25697051.34705088	2	1555	163	2	512.3785	1	512.3785	25697051.34705088
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2566.0","main.cluster index_upperinput":"2566.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=191&task=66703c9eef3c4eef8917db72142f5953&show=true	InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b8-6-,14-11+	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14	0.8701559999999999	19.7593	19.7593	0	CCCCC/C=C\C=C\C(=O)CCCCCCCC(=O)O	CCMSLIB00003136308	10351551.456327926	4	2566	191	4	277.2162	1	277.2162	10351551.456327926
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3094.0","main.cluster index_upperinput":"3094.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	26.8773	26.8773	0	N/A	N/A	3299838.2587889684	2	3094	20	2	1133.7990	2	567.3995	3299838.2587889684
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3573.0","main.cluster index_upperinput":"3573.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=56&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	8.2215	8.2215	0	N/A	N/A	143617172.14297232	4	3573	56	4	222.1123	1	222.1123	143617172.14297232
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"942.0","main.cluster index_upperinput":"942.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=112&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	10.4113	10.4113	0	N/A	N/A	13312795.255406354	4	942	112	4	167.0129	1	167.0129	13312795.255406354
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"341.0","main.cluster index_upperinput":"341.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	30.4108	30.4108	0	N/A	N/A	17747265.820361275	3	341	39	3	355.0704	1	355.0704	17747265.820361275
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1139.0","main.cluster index_upperinput":"1139.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=246&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	35.1386	35.1386	0	N/A	N/A	165640943.62750125	2	1139	246	2	1241.9672	2	621.4836	165640943.62750125
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"437.0","main.cluster index_upperinput":"437.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	9.4763	9.4763	0	N/A	N/A	7729235.37599872	2	437	13	2	1153.7337	2	577.3668	7729235.37599872
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"438.0","main.cluster index_upperinput":"438.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=232&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	Spectral Match to Tributyl phosphate from NIST14	0.952622	18.3980	18.3980	0	N/A	CCMSLIB00003137408	32353507.360624865	4	438	232	4	267.1727	1	267.1727	32353507.360624865
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2064.0","main.cluster index_upperinput":"2064.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	26.1924	26.1924	0	N/A	N/A	14697568.998750225	2	2064	20	2	933.6921	2	467.3460	14697568.998750225
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2775.0","main.cluster index_upperinput":"2775.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=533&task=66703c9eef3c4eef8917db72142f5953&show=true	InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)	adenine	0.953512	1.6527	1.6527	0	Nc1nc[nH]c2ncnc1-2	CCMSLIB00006686192	12420777.750132808	3	2775	533	3	136.0617	1	136.0617	12420777.750132808
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5355.0","main.cluster index_upperinput":"5355.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=649&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	7.8102	7.8102	0	N/A	N/A	11524415.686981939	2	5355	649	2	462.1403	1	462.1403	11524415.686981939
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4409.0","main.cluster index_upperinput":"4409.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=157&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	3.0778	3.0778	0	N/A	N/A	12268307.842838872	2	4409	157	2	196.1177	1	196.1177	12268307.842838872
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3686.0","main.cluster index_upperinput":"3686.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=183&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	5.5331	5.5331	0	N/A	N/A	46055694.59417761	3	3686	183	3	460.3112	1	460.3112	46055694.59417761
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6060.0","main.cluster index_upperinput":"6060.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	37.3249	37.3249	0	N/A	N/A	5470709.043535184	3	6060	32	3	790.6574	1	790.6574	5470709.043535184
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1556.0","main.cluster index_upperinput":"1556.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	0.6555	0.6555	0	N/A	N/A	11768169.252552722	3	1556	116	3	239.9666	1	239.9666	11768169.252552722
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3898.0","main.cluster index_upperinput":"3898.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=154&task=66703c9eef3c4eef8917db72142f5953&show=true	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	Spectral Match to Syringic acid from NIST14	0.76844	4.3500	4.3500	0	COC1=CC(=CC(=C1O)OC)C(=O)O	CCMSLIB00003138444	27832456.428033233	2	3898	154	2	181.0496	1	181.0496	27832456.428033233
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2065.0","main.cluster index_upperinput":"2065.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2830	2.2830	0	N/A	N/A	15216274.911	2	2065	-1	2	195.1106	1	195.1106	15216274.911
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1140.0","main.cluster index_upperinput":"1140.0"}	This Node is a Singleton	N/A	N/A	N/A	26.6804	26.6804	0	N/A	N/A	112896489.4140817	3	1140	-1	3	437.3250	1	437.3250	112896489.4140817
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3095.0","main.cluster index_upperinput":"3095.0"}	This Node is a Singleton	N/A	N/A	N/A	12.6223	12.6223	0	N/A	N/A	3851559.145890697	4	3095	-1	4	309.2057	1	309.2057	3851559.145890697
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"943.0","main.cluster index_upperinput":"943.0"}	This Node is a Singleton	N/A	N/A	N/A	22.1347	22.1347	0	N/A	N/A	8333120.073281039	3	943	-1	3	556.4429	1	556.4429	8333120.073281039
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2886.0","main.cluster index_upperinput":"2886.0"}	This Node is a Singleton	N/A	N/A	N/A	29.2176	29.2176	0	N/A	N/A	7588526.346294137	3	2886	-1	3	464.4334	1	464.4334	7588526.346294137
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2776.0","main.cluster index_upperinput":"2776.0"}	This Node is a Singleton	N/A	N/A	N/A	2.4507	2.4507	0	N/A	N/A	7574431.086076168	3	2776	-1	3	181.0970	1	181.0970	7574431.086076168
